               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10231,            0.031559,                   0,           0.0033333,               0.025,           0.0024062,          0.00042916,             0.12697,             0.02808,                   0,              0.0955,              0.0005,              0.0005
